,parliament,edate,year,province,riding,id,candidate_name,birth_year,gender,censuscategory,party_major_group,votes,percent_votes,elected,age,oldest_mp_age,margin
28070,35,1993-10-25,1993,Saskatchewan,SASKATOON--HUMBOLDT,8749,"HALDERMAN, Barrett",,M,Social,CCF_NDP,8546,22.858824,Not elected,,69,-11.480234000000003
28071,35,1993-10-25,1993,British Columbia,KAMLOOPS,22804,"MCCOOEY, Mark",,M,Business,Third_Party,133,0.3004292,Not elected,,69,-35.98373479999999
28072,35,1993-10-25,1993,Newfoundland and Labrador,GANDER--GRAND FALLS,30862,"WHALEN, Dennis",,M,Resources,CCF_NDP,530,1.7099532,Not elected,,69,-76.37361179999999
28073,35,1993-10-25,1993,British Columbia,VANCOUVER CENTRE,6520,"EWALD, Thorsten",,M,Culture,Independent,5144,7.9592752,Not elected,,69,-23.1335788
28074,35,1993-10-25,1993,Quebec,DRUMMOND,1453,"BERNER, Ferdinand",,M,Resources,CCF_NDP,605,1.3319243,Not elected,,69,-53.5367547
28075,35,1993-10-25,1993,Ontario,TIMISKAMING--FRENCH-RIVER,1231,"BÉLANGER, Anne",,F,Science,Third_Party,296,1.0137681,Not elected,,69,-58.7745739
28076,35,1993-10-25,1993,Ontario,SCARBOROUGH--ROUGE RIVER,2442,"BREWER, Eric J.",,M,Social,Third_Party,69,0.13474457,Not elected,,69,-66.00140943000001
28077,35,1993-10-25,1993,Ontario,NIAGARA FALLS,31224,"WIWCHAR, Ted",,M,Social,Third_Party,82,0.18779773,Not elected,,69,-46.91507727
28078,35,1993-10-25,1993,Quebec,LA PRAIRIE,13081,"JOURDENAIS, Fernand",,M,MP,Conservative,7750,12.135922,Not elected,,69,-30.911369
28079,35,1993-10-25,1993,Quebec,LAURIER--SAINTE-MARIE,5346,"DESBIENS, Robert",,M,Management,Liberal,9940,24.508112,Not elected,,69,-37.279943
28080,35,1993-10-25,1993,Nova Scotia,DARTMOUTH,30077,"ULAN, Orest",,M,Social,Reform_Alliance,7242,15.684831,Not elected,,69,-35.127348999999995
28081,35,1993-10-25,1993,Ontario,OSHAWA,2404,"BREAUGH, Mike",,M,MP,CCF_NDP,6102,14.921869,Not elected,,69,-23.351183
28082,35,1993-10-25,1993,Ontario,YORK--SIMCOE,2443,"BREWER, Gary George",,M,Sales,Third_Party,95,0.13729911,Not elected,,69,-38.786276889999996
28083,35,1993-10-25,1993,Alberta,MACLEOD,8922,"HANSEN, Gloria",,F,Social,Third_Party,200,0.53105336,Not elected,,69,-62.73864164
28084,35,1993-10-25,1993,Manitoba,DAUPHIN--SWAN RIVER,4559,"COWLING, Marlene",1941,F,Resources,Liberal,10600,31.732727,Elected,52,69,2.200336
28085,35,1993-10-25,1993,Quebec,LACHINE--LAC-SAINT-LOUIS,30995,"WIEBE, Jim",,M,Science,Third_Party,191,0.32426193,Not elected,,69,-67.12900807
28086,35,1993-10-25,1993,Ontario,LAMBTON--MIDDLESEX,4673,"CRONE, David",,M,Business,Conservative,9401,22.503351,Not elected,,69,-26.122656000000003
28087,35,1993-10-25,1993,Quebec,VAUDREUIL,5618,"DISCEPOLA, Nick",1949,M,MP,Liberal,31148,47.760551,Elected,44,69,9.215384999999998
28088,35,1993-10-25,1993,British Columbia,SURREY NORTH,2459,"BRIDGMAN, Margaret",1940,F,Management,Reform_Alliance,22390,36.93988,Elected,53,69,10.580413000000004
28089,35,1993-10-25,1993,Nova Scotia,CAPE BRETON--EAST RICHMOND,7862,"GILBERT, Patrick",,M,Sales,Third_Party,171,0.53588217,Not elected,,69,-77.80006283
28090,35,1993-10-25,1993,British Columbia,OKANAGAN--SIMILKAMEEN--MERRITT,26538,"REED, Mike",,M,Resources,Liberal,11883,24.489922,Not elected,,69,-19.100616000000002
28091,35,1993-10-25,1993,Alberta,CALGARY NORTHEAST,23338,"MCLEOD, Ray",,M,Culture,Independent,853,1.8363832,Not elected,,69,-42.5166858
28092,35,1993-10-25,1993,Quebec,PONTIAC--GATINEAU--LABELLE,24008,"MOORE, Barry",,M,MP,Conservative,9408,21.880596,Not elected,,69,-18.385001999999997
28093,35,1993-10-25,1993,Ontario,ETOBICOKE NORTH,25657,"PESCHISOLIDO, Joe",,M,Social,Reform_Alliance,9558,20.814913,Not elected,,69,-40.421175000000005
28094,35,1993-10-25,1993,Ontario,STORMONT--DUNDAS,30020,"TURNER, Annette",,F,Social,Reform_Alliance,5901,13.815143,Not elected,,69,-49.583275
28095,35,1993-10-25,1993,New Brunswick,FUNDY--ROYAL,23185,"MCKIEL, Dan",,M,Social,Reform_Alliance,8283,17.682095,Not elected,,69,-28.806251
28096,35,1993-10-25,1993,Ontario,SCARBOROUGH--ROUGE RIVER,2977,"CAFÉ, Loucas",,M,Social,Third_Party,233,0.45500702,Not elected,,69,-65.68114698000001
28097,35,1993-10-25,1993,Quebec,VERDUN--SAINT-PAUL,16099,"KHAN, Golam",,M,Social,Third_Party,88,0.19570342,Not elected,,69,-43.49063658
28098,35,1993-10-25,1993,Ontario,TIMMINS--CHAPLEAU,24378,"MURPHY, John",,M,Management,Conservative,4370,14.188312,Not elected,,69,-41.282467
28099,35,1993-10-25,1993,Ontario,HURON--BRUCE,3233,"CARDIFF, Murray",,M,Resources,Conservative,13852,27.971407,Not elected,,69,-16.140303000000003
28100,35,1993-10-25,1993,Quebec,LAURIER--SAINTE-MARIE,5952,"DUCEPPE, Gilles",1947,M,MP,Bloc,25060,61.788055,Elected,46,69,37.279943
28101,35,1993-10-25,1993,New Brunswick,BEAUSÉJOUR,8845,"HAMILTON, Ian",,M,Social,Conservative,6004,15.180784,Not elected,,69,-60.968394
28102,35,1993-10-25,1993,British Columbia,CAPILANO--HOWE SOUND,28535,"SOJONKY, Audrey",,F,Business,Liberal,14606,31.814419,Not elected,,69,-10.135047999999998
28103,35,1993-10-25,1993,Ontario,WELLAND--ST. CATHARINES--THOROLD,247,"AMOS, Laureen",,F,Social,Third_Party,310,0.65533572,Not elected,,69,-53.32107028
28104,35,1993-10-25,1993,Quebec,ROBERVAL,7878,"GILL, Aurélien",,M,Business,Liberal,6863,20.463964,Not elected,,69,-39.496675999999994
28105,35,1993-10-25,1993,Quebec,LASALLE--ÉMARD,3265,"CARLI, Giampaolo",,M,Science,Third_Party,120,0.23132975,Not elected,,69,-59.27632225
28106,35,1993-10-25,1993,British Columbia,SAANICH--GULF ISLANDS,7220,"FRAZER, Jack",1931,M,,Reform_Alliance,26480,37.207211,Elected,62,69,11.294243000000002
28107,35,1993-10-25,1993,Manitoba,BRANDON--SOURIS,23204,"MCKINNON, Glen",1937,M,Management,Liberal,12130,33.000519,Elected,56,69,2.630792999999997
28108,35,1993-10-25,1993,British Columbia,VANCOUVER SOUTH,21421,"LOGAN, Dan",,M,Sales,Independent,69,0.14274779,Not elected,,69,-35.47179221
28109,35,1993-10-25,1993,British Columbia,PRINCE GEORGE--BULKLEY VALLEY,8983,"HARRIS, Dick",1944,M,,Reform_Alliance,14757,40.29435,Elected,49,69,17.013897
28110,35,1993-10-25,1993,Ontario,LEEDS--GRENVILLE,751,"BAKER, Holly",,F,Social,Independent,474,0.93788958,Not elected,,69,-51.629436420000005
28111,35,1993-10-25,1993,Alberta,CALGARY NORTH,8920,"HANSEN, Bruce",,M,Business,Third_Party,308,0.45492813,Not elected,,69,-51.99178787
28112,35,1993-10-25,1993,Quebec,SAINT-MAURICE,28173,"SIMARD, Christian",,M,Business,Third_Party,372,0.79806066,Not elected,,69,-53.26411134
28113,35,1993-10-25,1993,Newfoundland and Labrador,ST. JOHN'S EAST,9377,"HICKEY, Bonnie",1955,F,Social,Liberal,20270,44.197811,Elected,38,69,2.0714299999999994
28114,35,1993-10-25,1993,British Columbia,SURREY--WHITE ROCK--SOUTH LANGLEY,11072,"JHEETA, Mota Singh",,M,Business,CCF_NDP,3029,4.1498265,Not elected,,69,-39.9624625
28115,35,1993-10-25,1993,Ontario,PARRY SOUND--MUSKOKA,8611,"GUEST, Russell",,M,Culture,Third_Party,263,0.56935036,Not elected,,69,-43.65163464
28116,35,1993-10-25,1993,Newfoundland and Labrador,GANDER--GRAND FALLS,26785,"RIDEOUT, Tom G.",,M,MP,Conservative,6063,19.56122,Not elected,,69,-58.522344999999994
28117,35,1993-10-25,1993,Nova Scotia,CAPE BRETON--THE SYDNEYS,5571,"DINGWALL, Keith",,M,Business,Reform_Alliance,1907,5.7384448,Not elected,,69,-70.0559732
28118,35,1993-10-25,1993,Nova Scotia,SOUTH SHORE,5693,"DONAHUE, A. James",,M,Science,Independent,421,1.1389152,Not elected,,69,-45.8000798
28119,35,1993-10-25,1993,Manitoba,SELKIRK--RED RIVER,29947,"TRUIJEN, Eric",,M,Health,Third_Party,400,0.82174331,Not elected,,69,-32.054152689999995
28120,35,1993-10-25,1993,Nova Scotia,ANNAPOLIS VALLEY--HANTS,23893,"MOCKFORD, Steve",,M,Social,Independent,484,1.046577,Not elected,,69,-38.390347
28121,35,1993-10-25,1993,Ontario,RENFREW--NIPISSING--PEMBROKE,4031,"CLOUTHIER, Hec",,M,Business,Independent,10288,20.214167,Not elected,,69,-30.331070999999998
28122,35,1993-10-25,1993,Ontario,BRAMPTON,5508,"DHILLON, Amarjit",,M,Sales,Third_Party,245,0.35945889,Not elected,,69,-51.289650110000004
28123,35,1993-10-25,1993,Alberta,ST. ALBERT,30147,"VALLEE, Jennifer",,F,Business,Independent,90,0.18366222,Not elected,,69,-50.76015878
28124,35,1993-10-25,1993,Ontario,ROSEDALE,8266,"GRAHAM, Bill",1939,M,Social,Liberal,27707,49.979256,Elected,54,69,28.300594999999998
28125,35,1993-10-25,1993,Ontario,BURLINGTON,29757,"TORSNEY, Paddy",1962,F,Social,Liberal,22880,44.255318,Elected,31,69,17.994196000000002
28126,35,1993-10-25,1993,New Brunswick,BEAUSÉJOUR,2118,"BOUDREAU PEDERSEN, Mae",,F,,Third_Party,443,1.1201011,Not elected,,69,-75.0290769
28127,35,1993-10-25,1993,Alberta,LETHBRIDGE,29289,"TANNANT, Carson",,M,Business,Independent,1586,3.4028492,Not elected,,69,-49.2276018
28128,35,1993-10-25,1993,Ontario,WILLOWDALE,23168,"MCKENZIE, JeweEl",,F,Social,Third_Party,42,0.08989726,Not elected,,69,-61.17294674
28129,35,1993-10-25,1993,British Columbia,VANCOUVER SOUTH,3954,"CLARKE, John",,M,Sales,Third_Party,554,1.14612,Not elected,,69,-34.468419999999995
28130,35,1993-10-25,1993,British Columbia,VANCOUVER SOUTH,22569,"MATÉ, John",,M,Social,CCF_NDP,3625,7.4994311,Not elected,,69,-28.1151089
28131,35,1993-10-25,1993,Quebec,LASALLE--ÉMARD,30007,"TURMEL, Thérèse",,F,,Third_Party,103,0.19855805,Not elected,,69,-59.30909395
28132,35,1993-10-25,1993,British Columbia,SURREY--WHITE ROCK--SOUTH LANGLEY,29530,"THIESSEN, Rhonda",,F,Social,Independent,59,0.080831885,Not elected,,69,-44.031457114999995
28133,35,1993-10-25,1993,British Columbia,BURNABY--KINGSWAY,8739,"HAINES, Adele",,F,Health,Conservative,5327,9.9547768,Not elected,,69,-24.192703200000004
28134,35,1993-10-25,1993,Ontario,MISSISSAUGA EAST,31525,"ZATHEY, Peter",,M,Science,Reform_Alliance,9473,18.800858,Not elected,,69,-45.04028699999999
28135,35,1993-10-25,1993,British Columbia,PRINCE GEORGE--PEACE RIVER,23963,"MONLEZUN, Jacques",,M,Business,Liberal,7191,19.517954,Not elected,,69,-36.869963
28136,35,1993-10-25,1993,Ontario,GUELPH--WELLINGTON,2338,"BRADBURN, Tom",,M,Business,Third_Party,247,0.3978737,Not elected,,69,-38.8402053
28137,35,1993-10-25,1993,Quebec,SAINT-LAURENT--CARTIERVILLE,25919,"POIRIER, Francine",,F,Social,CCF_NDP,895,1.9475574,Not elected,,69,-68.09922560000001
28138,35,1993-10-25,1993,Quebec,JOLIETTE,20716,"LAURIN, René",1940,M,Management,Bloc,41061,66.245583,Elected,53,69,49.93788599999999
28139,35,1993-10-25,1993,Quebec,LACHINE--LAC-SAINT-LOUIS,21331,"LINCOLN, Clifford",1928,M,Social,Liberal,39732,67.45327,Elected,65,69,47.05702600000001
28140,35,1993-10-25,1993,Nova Scotia,HALIFAX,3889,"CLANCY, Mary",1948,F,MP,Liberal,21326,45.906792,Elected,45,69,25.241633000000004
28141,35,1993-10-25,1993,Ontario,NIAGARA FALLS,245,"AMOS, Bill",,M,Business,Third_Party,169,0.38704655,Not elected,,69,-46.71582845
28142,35,1993-10-25,1993,Quebec,LOUIS-HÉBERT,25226,"PARÉ, Philippe",1935,M,,Bloc,33879,55.681744,Elected,58,69,29.922425
28143,35,1993-10-25,1993,Ontario,SIMCOE NORTH,6259,"EDWARDS, Bobby-Joe",,M,Social,Third_Party,67,0.11770286,Not elected,,69,-40.49154214
28144,35,1993-10-25,1993,British Columbia,VANCOUVER SOUTH,11056,"JEROME, Valerie",,F,Social,Third_Party,418,0.86476201,Not elected,,69,-34.74977799
28145,35,1993-10-25,1993,Quebec,LAURIER--SAINTE-MARIE,3828,"CHOUINARD, Normand",,M,Social,Third_Party,205,0.505449,Not elected,,69,-61.282606
28146,35,1993-10-25,1993,Saskatchewan,PRINCE ALBERT--CHURCHILL RIVER,26020,"POTRATZ, Richard Arthur",,M,Management,Independent,80,0.26624954,Not elected,,69,-38.343262460000005
28147,35,1993-10-25,1993,Ontario,YORK CENTRE,6360,"ELLIS, Israel",,M,,CCF_NDP,1559,4.0024648,Not elected,,69,-65.6440122
28148,35,1993-10-25,1993,Ontario,ONTARIO,19087,"KOZAROFF, George S.",,M,Sales,Third_Party,424,0.47517118,Not elected,,69,-42.87299282
28149,35,1993-10-25,1993,Quebec,JONQUIÈRE,3294,"CARON, André",1944,M,Business,Bloc,25129,67.62561,Elected,49,69,49.74299799999999
28150,35,1993-10-25,1993,British Columbia,SURREY--WHITE ROCK--SOUTH LANGLEY,1748,"BLAIN, Norm",,M,Culture,Conservative,8885,12.172733,Not elected,,69,-31.939555999999996
28151,35,1993-10-25,1993,British Columbia,ESQUIMALT--JUAN DE FUCA,22468,"MARTIN, Keith",1960,M,Health,Reform_Alliance,16352,35.287769,Elected,33,69,8.096848999999999
28152,35,1993-10-25,1993,Quebec,QUÉBEC-EST,29861,"TREMBLAY, Marcel R.",,M,MP,Conservative,6553,11.28835,Not elected,,69,-48.304076
28153,35,1993-10-25,1993,Ontario,DON VALLEY EAST,22672,"MAZEROLLE, Michael",,M,Health,Third_Party,21,0.052133761,Not elected,,69,-53.645639239
28154,35,1993-10-25,1993,Alberta,CROWFOOT,21369,"LIVINGSTON, Alan J.",,M,Business,Third_Party,263,0.73494482,Not elected,,69,-65.24521118
28155,35,1993-10-25,1993,Quebec,SAINT-DENIS,21480,"LORD, Alain-Édouard",,M,Social,Third_Party,400,0.95792323,Not elected,,69,-51.44766277
28156,35,1993-10-25,1993,Quebec,NOTRE-DAME-DE-GRÂCE,30838,"WERTHEIMER, Earl",,M,Science,Third_Party,222,0.54803991,Not elected,,69,-70.16885609
28157,35,1993-10-25,1993,Quebec,SAINT-LÉONARD,4855,"D'ANDREA, David",,M,Social,CCF_NDP,583,1.2380548,Not elected,,69,-59.9193052
28158,35,1993-10-25,1993,Northwest Territories,WESTERN ARCTIC,27766,"SCHRAM, Bill",,M,Trades,CCF_NDP,896,7.3478761,Not elected,,69,-65.36821090000001
28159,35,1993-10-25,1993,Ontario,SARNIA--LAMBTON,6037,"DUKE, Louis",,M,Manufacturing,Third_Party,610,1.4271343,Not elected,,69,-46.1385467
28160,35,1993-10-25,1993,Saskatchewan,PRINCE ALBERT--CHURCHILL RIVER,18032,"KIRKBY, Gordon",1958,M,MP,Liberal,11601,38.609512,Elected,35,69,8.340267
28161,35,1993-10-25,1993,Ontario,COCHRANE--SUPERIOR,20276,"LAJEUNESSE, Jean Paul",,M,Resources,CCF_NDP,2441,9.0367241,Not elected,,69,-63.1941339
28162,35,1993-10-25,1993,Nova Scotia,HALIFAX WEST,13097,"JUDGE, Kirby",,M,Social,Independent,1070,1.8169777,Not elected,,69,-44.1831253
28163,35,1993-10-25,1993,Quebec,SAINT-DENIS,25498,"PELCHAT, Gilles",,M,Management,Bloc,15274,36.578297,Not elected,,69,-15.827289
28164,35,1993-10-25,1993,Newfoundland and Labrador,GANDER--GRAND FALLS,30929,"WHITE, Nolan",,M,Science,Third_Party,200,0.64526534,Not elected,,69,-77.43829966
28165,35,1993-10-25,1993,Quebec,SAINT-HENRI--WESTMOUNT,3269,"CARLISLE, Robert",,M,,Third_Party,80,0.19034477,Not elected,,69,-61.528943229999996
28166,35,1993-10-25,1993,Quebec,CHARLESBOURG,33700,"JACOB, Jean-Marc",1947,M,Resources,Bloc,38565,59.369129,Elected,46,69,36.000183
28167,35,1993-10-25,1993,Quebec,MONT ROYAL,30830,"WERBOWSKI, Michael Richard",,M,Culture,CCF_NDP,796,1.6672602,Not elected,,69,-81.2726508
28168,35,1993-10-25,1993,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,21915,"MACKINNON, Lewis",,M,,Conservative,7878,22.329931,Not elected,,69,-42.066323999999994
28169,35,1993-10-25,1993,Quebec,MATAPÉDIA--MATANE,3204,"CANUEL, René",1936,M,Social,Bloc,18331,57.325577,Elected,57,69,24.770928000000005
28170,35,1993-10-25,1993,British Columbia,VANCOUVER QUADRA,24570,"NEW-SMALL, Alannah",,F,Social,Third_Party,594,1.1509174,Not elected,,69,-38.3057856
28171,35,1993-10-25,1993,Ontario,DON VALLEY WEST,8049,"GODFREY, John",1942,M,Culture,Liberal,25874,49.774921,Elected,51,69,20.705244
28172,35,1993-10-25,1993,Saskatchewan,SASKATOON--CLARK'S CROSSING,22753,"MCCANN, Peter",,M,Business,Conservative,4114,10.347082,Not elected,,69,-20.503019
28173,35,1993-10-25,1993,British Columbia,RICHMOND,29136,"SURETTE, Sylvia",,F,Sales,CCF_NDP,3633,6.2733111,Not elected,,69,-30.777732899999997
28174,35,1993-10-25,1993,Saskatchewan,SASKATOON--HUMBOLDT,8185,"GOSSEN, Tom",,M,Business,Conservative,3530,9.4420376,Not elected,,69,-24.897020400000002
28175,35,1993-10-25,1993,Quebec,GATINEAU--LA LIÈVRE,1217,"BÉLAIR, Danièle",,F,Social,Third_Party,737,1.0409899,Not elected,,69,-54.4450411
28176,35,1993-10-25,1993,Quebec,PONTIAC--GATINEAU--LABELLE,4365,"CORRIVEAU, Brian",,M,Resources,Independent,716,1.6652324,Not elected,,69,-38.600365599999996
28177,35,1993-10-25,1993,Quebec,MONT ROYAL,5965,"DUCHESNAY, Georges",,M,Science,Third_Party,71,0.1487129,Not elected,,69,-82.79119809999999
28178,35,1993-10-25,1993,British Columbia,OKANAGAN CENTRE,60,"ADAMS, Trevor L.",,M,Manufacturing,Independent,134,0.20348042,Not elected,,69,-46.41935258
28179,35,1993-10-25,1993,Ontario,LONDON EAST,6957,"FONTANA, Joe",1950,M,Business,Liberal,28279,55.829979,Elected,43,69,37.593779
28180,35,1993-10-25,1993,Quebec,CHÂTEAUGUAY,1128,"BEAUREGARD, Stéphane",,M,Social,Third_Party,317,0.5307216,Not elected,,69,-57.4836754
28181,35,1993-10-25,1993,Quebec,RICHELIEU,1657,"BIRON, Michel",,M,Science,Liberal,10933,23.045952,Not elected,,69,-43.475967
28182,35,1993-10-25,1993,British Columbia,KOOTENAY EAST,28453,"SMITH, Rhonda",,F,Business,Third_Party,293,0.83214998,Not elected,,69,-47.59159402
28183,35,1993-10-25,1993,Quebec,QUÉBEC,21436,"LOISELLE, Gilles",,M,Management,Conservative,7052,13.661371,Not elected,,69,-40.170477
28184,35,1993-10-25,1993,British Columbia,COMOX--ALBERNI,28498,"SMUDA, Genther Heinrich",,M,Social,Third_Party,72,0.22782648,Not elected,,69,-36.26870952
28185,35,1993-10-25,1993,British Columbia,CAPILANO--HOWE SOUND,29734,"TOMLINSON, Bill",,M,Trades,Third_Party,77,0.16771945,Not elected,,69,-41.78174755
28186,35,1993-10-25,1993,Ontario,OXFORD,6785,"FINLAY, John",1929,M,Management,Liberal,19669,41.126167,Elected,64,69,14.669845000000002
28187,35,1993-10-25,1993,Quebec,CHARLEVOIX,5374,"DESGAGNÉS, André",,M,Science,Liberal,7160,18.78772,Not elected,,69,-43.182892
28188,35,1993-10-25,1993,Quebec,SHEFFORD,27598,"SANNA, Marielle",,F,,CCF_NDP,601,1.2339849,Not elected,,69,-54.459592099999995
28189,35,1993-10-25,1993,Yukon,YUKON,3218,"CAPP, Geoffrey",,M,Business,Third_Party,61,0.42287695,Not elected,,69,-42.918546049999996
28190,35,1993-10-25,1993,Alberta,BEAVER RIVER,9697,"HOULE, Eugene",,M,Business,CCF_NDP,1050,3.4359763,Not elected,,69,-54.5665757
28191,35,1993-10-25,1993,Ontario,MARKHAM--WHITCHURCH-STOUFFVILLE,26011,"PORTER, Stephen R.",,M,Sales,Third_Party,469,0.60737133,Not elected,,69,-45.89603567
28192,35,1993-10-25,1993,Ontario,PARKDALE--HIGH PARK,25578,"PENNINGTON, Thomas Earl",,M,,Third_Party,60,0.14587538,Not elected,,69,-54.21215262
28193,35,1993-10-25,1993,British Columbia,SAANICH--GULF ISLANDS,21526,"LOVELESS, Marilyn",,F,Social,Conservative,8222,11.552783,Not elected,,69,-25.654428000000003
28194,35,1993-10-25,1993,Quebec,PONTIAC--GATINEAU--LABELLE,26373,"RADERMAKER, Claude",,M,Resources,Bloc,14487,33.693047,Not elected,,69,-6.572550999999997
28195,35,1993-10-25,1993,British Columbia,OKANAGAN CENTRE,9817,"HUGHES, David",,M,Sales,Third_Party,666,1.0113281,Not elected,,69,-45.6115049
28196,35,1993-10-25,1993,Ontario,YORK SOUTH--WESTON,9617,"HONES, Peter",,M,Social,Independent,78,0.21747009,Not elected,,69,-69.90269291
28197,35,1993-10-25,1993,Alberta,RED DEER,33470,"TO, Dobie",,M,Sales,Liberal,6614,13.448556,Not elected,,69,-51.36640800000001
28198,35,1993-10-25,1993,Ontario,DON VALLEY WEST,28519,"SNOW, Judith A.",,F,Social,Independent,83,0.15967065,Not elected,,69,-49.61525035
28199,35,1993-10-25,1993,Ontario,OTTAWA WEST,20386,"LAMOTHE, Stan",,M,Social,Third_Party,215,0.47931159,Not elected,,69,-62.883450409999995
28200,35,1993-10-25,1993,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,20882,"LEBLANC, Francis",1953,M,MP,Liberal,22719,64.396255,Elected,40,69,42.066323999999994
28201,35,1993-10-25,1993,Alberta,ELK ISLAND,1903,"BOISVERT, Jean",,M,Management,Liberal,11589,25.245066,Not elected,,69,-30.795538
28202,35,1993-10-25,1993,Ontario,LONDON EAST,25902,"PLUMB, Al",,M,,Third_Party,108,0.21321961,Not elected,,69,-55.61675939
28203,35,1993-10-25,1993,Ontario,NICKEL BELT,12093,"JOLICOEUR, Daniel",,M,Science,Third_Party,173,0.39205021,Not elected,,69,-56.79969179
28204,35,1993-10-25,1993,British Columbia,SURREY NORTH,14077,"KARPOFF, Jim",,M,MP,CCF_NDP,10355,17.084076,Not elected,,69,-19.855804000000003
28205,35,1993-10-25,1993,Saskatchewan,SWIFT CURRENT--MAPLE CREEK--ASSINIBOIA,31165,"WILSON, Shirley",,F,Resources,Third_Party,216,0.65593684,Not elected,,69,-34.224110159999995
28206,35,1993-10-25,1993,Saskatchewan,SOURIS--MOOSE MOUNTAIN,22120,"MAINIL, Art",,M,Resources,Independent,893,2.6530006,Not elected,,69,-29.7801544
28207,35,1993-10-25,1993,Manitoba,SELKIRK--RED RIVER,21296,"LEWIS, Terry",,M,Social,Reform_Alliance,12412,25.498695,Not elected,,69,-7.377200999999996
28208,35,1993-10-25,1993,Alberta,ST. ALBERT,26102,"POWERS, Steven",,M,Business,Independent,2219,4.5282941,Not elected,,69,-46.4155269
28209,35,1993-10-25,1993,Ontario,STORMONT--DUNDAS,20442,"LANDRY, Reginald",,M,Science,Third_Party,79,0.18495107,Not elected,,69,-63.21346693
28210,35,1993-10-25,1993,Alberta,RED DEER,6649,"FEE, Doug",,M,MP,Conservative,8006,16.278975,Not elected,,69,-48.535989
28211,35,1993-10-25,1993,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,23695,"MIFFLIN, Fred J.",1938,M,MP,Liberal,26230,74.767685,Elected,55,69,53.449061
28212,35,1993-10-25,1993,Ontario,BRAMALEA--GORE--MALTON,6400,"EMMS, Bill",,M,Social,Third_Party,224,0.54824024,Not elected,,69,-42.71134276
28213,35,1993-10-25,1993,Ontario,SIMCOE NORTH,28897,"STEWART, Brian",,M,Social,Independent,845,1.4844614,Not elected,,69,-39.1247836
28214,35,1993-10-25,1993,Quebec,BOURASSA,24739,"NUNEZ, Osvaldo",1938,M,Social,Bloc,18238,41.993046,Elected,55,69,0.12203199999999725
28215,35,1993-10-25,1993,Ontario,MISSISSAUGA EAST,10091,"JACKSON, John",,M,Social,CCF_NDP,1382,2.7428253,Not elected,,69,-61.0983197
28216,35,1993-10-25,1993,Ontario,YORK CENTRE,432,"ARMOUR, Randy",,M,Business,Third_Party,49,0.12579907,Not elected,,69,-69.52067793
28217,35,1993-10-25,1993,Ontario,PRINCE EDWARD--HASTINGS,7097,"FOSTER, Marjorie",,F,Business,Reform_Alliance,9018,19.437859,Not elected,,69,-37.644954
28218,35,1993-10-25,1993,Ontario,SCARBOROUGH EAST,8024,"GLOVER, Dave",,M,Social,Independent,373,0.93945193,Not elected,,69,-49.536569070000006
28219,35,1993-10-25,1993,Ontario,ETOBICOKE NORTH,21936,"MACLAREN, Roy",1934,M,Culture,Liberal,28119,61.236088,Elected,59,69,40.421175000000005
28220,35,1993-10-25,1993,Ontario,ALGOMA,28726,"ST. DENIS, Brent",1950,M,Business,Liberal,18218,58.046837,Elected,43,69,36.944399
28221,35,1993-10-25,1993,Saskatchewan,MACKENZIE,6849,"FITZPATRICK, Brian",,M,Social,Reform_Alliance,8200,27.05467,Not elected,,69,-4.084595
